country,date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths,new_deaths,new_deaths_smoothed,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,hosp_patients,hosp_patients_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,icu_patients,icu_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,stringency_index,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,code,continent,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,human_development_index,new_cases_reported,vaccination_indicator,cases_per_100k,cases_per_100k_7d
Germany,2020-04-10,99971.0,0.0,5152.4287,1188.9105,0.0,61.275536,4318.0,0.0,324.7143,51.352047,0.0,3.8616822,,,,,,,5454.0,65.419,2704.0,32.434,,,76.85,0.9066,,,,,56199.0,0.674,8.805097,11.369046,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,6.127553530768566
Germany,2020-04-11,99971.0,0.0,5152.4287,1188.9105,0.0,61.275536,4318.0,0.0,324.7143,51.352047,0.0,3.8616822,,,,,,,4986.0,59.806,2657.0,31.87,,,76.85,0.8749,,,,,55506.0,0.665,8.952707,11.176283,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,6.127553530768566
Germany,2020-04-12,127116.0,27145.0,3877.8572,1511.7339,322.8234,46.117626,6196.0,1878.0,268.2857,73.686264,22.334217,3.1906023,11.652675,-4.4505467,-13650.703,-163.81697,,,4812.0,57.719,2657.0,31.87,,,76.85,0.8487,1682764.0,,20.175,,54813.0,0.657,8.729702,11.541295,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,32.28233798621979,4.6117625694599695
Germany,2020-04-13,127116.0,0.0,3877.8572,1511.7339,0.0,46.117626,6196.0,0.0,268.2857,73.686264,0.0,3.1906023,,,,,,,4748.0,56.951,2722.0,32.65,,,76.85,0.8237,,,,,53921.0,0.646,8.508918,11.892661,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,4.6117625694599695
Germany,2020-04-14,127116.0,0.0,3877.8572,1511.7339,0.0,46.117626,6196.0,0.0,268.2857,73.686264,0.0,3.1906023,,,,,,,4371.0,52.429,2725.0,32.686,,,76.85,0.7978,,,,,53029.0,0.636,8.290574,12.230381,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,4.6117625694599695
Germany,2020-04-15,127116.0,0.0,3877.8572,1511.7339,0.0,46.117626,6196.0,0.0,268.2857,73.686264,0.0,3.1906023,,,,,,,4077.0,48.903,2739.0,32.854,,,76.85,0.7764,,,,,52137.0,0.625,8.074903,12.554454,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,4.6117625694599695
Germany,2020-04-16,127116.0,0.0,3877.8572,1511.7339,0.0,46.117626,6196.0,0.0,268.2857,73.686264,0.0,3.1906023,,,,,,,3873.0,46.456,2817.0,33.789,,,76.85,0.7621,,,,,51245.0,0.614,7.8621573,12.8648815,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,4.6117625694599695
Germany,2020-04-17,127116.0,0.0,3877.8572,1511.7339,0.0,46.117626,6196.0,0.0,268.2857,73.686264,0.0,3.1906023,,,,,,,3660.0,43.901,2883.0,34.581,,,76.85,0.7592,,,,,50353.0,0.604,7.6526084,13.161662,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,4.6117625694599695
Germany,2020-04-18,127116.0,0.0,3877.8572,1511.7339,0.0,46.117626,6196.0,0.0,268.2857,73.686264,0.0,3.1906023,,,,,,,3654.0,43.829,2933.0,35.181,,,76.85,0.7613,,,,,49461.0,0.593,7.4465485,13.444797,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,4.6117625694599695
Germany,2020-04-19,144461.0,17345.0,2477.8572,1718.0103,206.27635,29.46805,7422.0,1226.0,175.14285,88.26653,14.580272,2.082896,7.361634,-3.7978203,-12330.004,-147.96776,,,3514.0,42.15,2875.0,34.485,,,76.85,0.7564,2022747.0,,24.251,,48569.0,0.582,7.1646943,14.225702,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,20.627635010903745,2.946805001557678
Germany,2020-04-20,144461.0,0.0,2477.8572,1718.0103,0.0,29.46805,7422.0,0.0,175.14285,88.26653,0.0,2.082896,,,,,,,3393.0,40.698,2905.0,34.845,,,76.85,0.7458,,,,,49052.0,0.588,6.8589444,15.067316,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,2.946805001557678
Germany,2020-04-21,144461.0,0.0,2477.8572,1718.0103,0.0,29.46805,7422.0,0.0,175.14285,88.26653,0.0,2.082896,,,,,,,3426.0,41.094,2860.0,34.305,,,76.85,0.7318,,,,,49535.0,0.594,6.528877,15.969636,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,2.946805001557678
Germany,2020-04-22,144461.0,0.0,2477.8572,1718.0103,0.0,29.46805,7422.0,0.0,175.14285,88.26653,0.0,2.082896,,,,,,,3249.0,38.971,2744.0,32.914,,,76.85,0.7165,,,,,50019.0,0.6,6.1740212,16.932722,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,2.946805001557678
Germany,2020-04-23,144461.0,0.0,2477.8572,1718.0103,0.0,29.46805,7422.0,0.0,175.14285,88.26653,0.0,2.082896,,,,,,,3004.0,36.032,2728.0,32.722,,,76.85,0.701,,,,,50502.0,0.605,5.793902,17.956514,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,2.946805001557678
Germany,2020-04-24,144461.0,0.0,2477.8572,1718.0103,0.0,29.46805,7422.0,0.0,175.14285,88.26653,0.0,2.082896,,,,,,,2734.0,32.794,2650.0,31.786,,,76.85,0.6893,,,,,50985.0,0.611,5.387992,19.041014,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,2.946805001557678
Germany,2020-04-25,144461.0,0.0,2477.8572,1718.0103,0.0,29.46805,7422.0,0.0,175.14285,88.26653,0.0,2.082896,,,,,,,2529.0,30.335,2543.0,30.503,,,76.85,0.6837,,,,,51468.0,0.617,4.9557247,20.18622,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,2.946805001557678
Germany,2020-04-26,156812.0,12351.0,1764.4286,1864.8951,146.88493,20.983562,8149.0,727.0,103.85714,96.91242,8.645886,1.2351267,3.7463148,-3.4038854,-11659.904,-139.92615,,,2388.0,28.643,2529.0,30.335,,,76.85,0.6792,2386406.0,,28.611,,51951.0,0.623,4.712097,21.592266,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,14.688493515115146,2.098356216445021
Germany,2020-04-27,156812.0,0.0,1764.4286,1864.8951,0.0,20.983562,8149.0,0.0,103.85714,96.91242,0.0,1.2351267,,,,,,,2237.0,26.832,2471.0,29.639,,,76.85,0.6687,,,,,51219.0,0.614,4.48258,22.911198,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,2.098356216445021
Germany,2020-04-28,156812.0,0.0,1764.4286,1864.8951,0.0,20.983562,8149.0,0.0,103.85714,96.91242,0.0,1.2351267,,,,,,,2058.0,24.685,2394.0,28.715,,,76.85,0.6573,,,,,50488.0,0.605,4.267225,24.143097,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,2.098356216445021
Germany,2020-04-29,156812.0,0.0,1764.4286,1864.8951,0.0,20.983562,8149.0,0.0,103.85714,96.91242,0.0,1.2351267,,,,,,,1967.0,23.594,2313.0,27.744,,,76.85,0.6459,,,,,49756.0,0.597,4.066129,25.287827,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,2.098356216445021
Germany,2020-04-30,156812.0,0.0,1764.4286,1864.8951,0.0,20.983562,8149.0,0.0,103.85714,96.91242,0.0,1.2351267,,,,,,,1770.0,21.231,2241.0,26.88,,,76.85,0.6364,,,,,49024.0,0.588,3.8793662,26.345444,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,2.098356216445021
Germany,2020-05-01,156812.0,0.0,1764.4286,1864.8951,0.0,20.983562,8149.0,0.0,103.85714,96.91242,0.0,1.2351267,,,,,,,1714.0,20.559,2124.0,25.477,,,76.85,0.6328,,,,,48292.0,0.579,3.7070367,27.315947,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,2.098356216445021
Germany,2020-05-02,156812.0,0.0,1764.4286,1864.8951,0.0,20.983562,8149.0,0.0,103.85714,96.91242,0.0,1.2351267,,,,,,,1543.0,18.508,2052.0,24.613,,,76.85,0.6325,,,,,47560.0,0.57,3.549256,28.199335,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,2.098356216445021
Germany,2020-05-03,164254.0,7442.0,1063.1428,1953.3995,88.50439,12.643484,8537.0,388.0,55.42857,101.52673,4.6143107,0.65918726,2.8519633,-3.1010928,-11163.004,-133.96303,,,1415.0,16.973,2018.0,24.205,,,75.46,0.6422,2714205.0,,32.541,,46828.0,0.561,3.3883965,30.285513,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,8.850438728806324,1.264348389829475
Germany,2020-05-04,164254.0,0.0,1063.1428,1953.3995,0.0,12.643484,8537.0,0.0,55.42857,101.52673,0.0,0.65918726,,,,,,,1367.0,16.397,1980.0,23.75,,,71.76,0.6542,,,,,48009.0,0.576,3.2126243,32.58965,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,1.264348389829475
Germany,2020-05-05,164254.0,0.0,1063.1428,1953.3995,0.0,12.643484,8537.0,0.0,55.42857,101.52673,0.0,0.65918726,,,,,,,1291.0,15.485,1906.0,22.862,,,71.76,0.6638,,,,,49189.0,0.59,3.0221376,35.11153,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,1.264348389829475
Germany,2020-05-06,164254.0,0.0,1063.1428,1953.3995,0.0,12.643484,8537.0,0.0,55.42857,101.52673,0.0,0.65918726,,,,,,,1192.0,14.298,1825.0,21.89,,,66.2,0.6781,,,,,50370.0,0.604,2.817067,37.851376,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,1.264348389829475
Germany,2020-05-07,164254.0,0.0,1063.1428,1953.3995,0.0,12.643484,8537.0,0.0,55.42857,101.52673,0.0,0.65918726,,,,,,,1165.0,13.974,1769.0,21.219,,,64.35,0.6921,,,,,51550.0,0.618,2.59753,40.809044,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,1.264348389829475
Germany,2020-05-08,164254.0,0.0,1063.1428,1953.3995,0.0,12.643484,8537.0,0.0,55.42857,101.52673,0.0,0.65918726,,,,,,,1104.0,13.242,1662.0,19.935,,,64.35,0.7025,,,,,52730.0,0.632,2.3636062,43.984535,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,1.264348389829475
Germany,2020-05-09,164254.0,0.0,1063.1428,1953.3995,0.0,12.643484,8537.0,0.0,55.42857,101.52673,0.0,0.65918726,,,,,,,1111.0,13.326,1596.0,19.144,,,64.35,0.7114,,,,,53911.0,0.646,2.1153395,47.37799,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,1.264348389829475
Germany,2020-05-10,170497.0,6243.0,891.8571,2027.6448,74.24522,10.60646,8795.0,258.0,36.857143,104.59502,3.068279,0.43832555,-0.2548562,-2.9677281,-11208.104,-134.50424,,,1094.0,13.122,1605.0,19.252,,,64.35,0.7129,3099843.0,,37.165,,55091.0,0.66,2.0222774,49.91004,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,7.424521497438576,1.060645928205511
Germany,2020-05-11,170497.0,0.0,891.8571,2027.6448,0.0,10.60646,8795.0,0.0,36.857143,104.59502,0.0,0.43832555,,,,,,,1083.0,12.99,1590.0,19.072,,,64.35,0.7169,,,,,56031.0,0.672,1.9333138,52.433964,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,1.060645928205511
Germany,2020-05-12,170497.0,0.0,891.8571,2027.6448,0.0,10.60646,8795.0,0.0,36.857143,104.59502,0.0,0.43832555,,,,,,,1066.0,12.786,1499.0,17.98,,,64.35,0.7237,,,,,56970.0,0.683,1.8481914,54.949738,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,1.060645928205511
Germany,2020-05-13,170497.0,0.0,891.8571,2027.6448,0.0,10.60646,8795.0,0.0,36.857143,104.59502,0.0,0.43832555,,,,,,,1006.0,12.067,1386.0,16.625,,,64.35,0.7205,,,,,57910.0,0.694,1.7666782,57.457382,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,1.060645928205511
Germany,2020-05-14,170497.0,0.0,891.8571,2027.6448,0.0,10.60646,8795.0,0.0,36.857143,104.59502,0.0,0.43832555,,,,,,,921.0,11.047,1318.0,15.809,,,64.35,0.7174,,,,,58850.0,0.706,1.6885529,59.95704,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,1.060645928205511
Germany,2020-05-15,170497.0,0.0,891.8571,2027.6448,0.0,10.60646,8795.0,0.0,36.857143,104.59502,0.0,0.43832555,,,,,,,841.0,10.088,1235.0,14.814,,,64.35,0.7137,,,,,59790.0,0.717,1.613617,62.448708,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,1.060645928205511
Germany,2020-05-16,170497.0,0.0,891.8571,2027.6448,0.0,10.60646,8795.0,0.0,36.857143,104.59502,0.0,0.43832555,,,,,,,811.0,9.728,1176.0,14.106,,,61.57,0.711,,,,,60729.0,0.728,1.5416957,64.93208,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,1.060645928205511
Germany,2020-05-17,175272.0,4775.0,682.1429,2084.4316,56.786945,8.112421,8960.0,165.0,23.571428,106.55728,1.9622715,0.2803245,-1.5091388,-2.9039762,-11468.604,-137.63042,,,781.0,9.368,1128.0,13.53,,,61.57,0.7189,3531525.0,,42.34,,61669.0,0.739,1.4684466,69.02261,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,5.678694561952459,0.8112420802789228
Germany,2020-05-18,175272.0,0.0,682.1429,2084.4316,0.0,8.112421,8960.0,0.0,23.571428,106.55728,0.0,0.2803245,,,,,,,763.0,9.152,1126.0,13.506,,,61.57,0.7252,,,,,60134.0,0.721,1.403111,72.64111,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,0.8112420802789228
Germany,2020-05-19,175272.0,0.0,682.1429,2084.4316,0.0,8.112421,8960.0,0.0,23.571428,106.55728,0.0,0.2803245,,,,,,,688.0,8.252,1088.0,13.05,,,59.72,0.731,,,,,58600.0,0.703,1.3457654,75.78794,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,0.8112420802789228
Germany,2020-05-20,175272.0,0.0,682.1429,2084.4316,0.0,8.112421,8960.0,0.0,23.571428,106.55728,0.0,0.2803245,,,,,,,651.0,7.809,1021.0,12.247,,,59.72,0.7373,,,,,57065.0,0.684,1.2965231,78.46274,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,0.8112420802789228
Germany,2020-05-21,175272.0,0.0,682.1429,2084.4316,0.0,8.112421,8960.0,0.0,23.571428,106.55728,0.0,0.2803245,,,,,,,626.0,7.509,1000.0,11.995,,,59.72,0.7312,,,,,55531.0,0.666,1.2555125,80.6657,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,0.8112420802789228
Germany,2020-05-22,175272.0,0.0,682.1429,2084.4316,0.0,8.112421,8960.0,0.0,23.571428,106.55728,0.0,0.2803245,,,,,,,560.0,6.717,975.0,11.695,,,59.72,0.7232,,,,,53996.0,0.647,1.2228941,82.396645,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,0.8112420802789228
Germany,2020-05-23,175272.0,0.0,682.1429,2084.4316,0.0,8.112421,8960.0,0.0,23.571428,106.55728,0.0,0.2803245,,,,,,,529.0,6.345,931.0,11.167,,,59.72,0.73,,,,,52462.0,0.629,1.1988478,83.655914,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,0.8112420802789228
Germany,2020-05-24,178876.0,3604.0,514.8571,2127.2925,42.860764,6.1229663,9071.0,111.0,15.857142,107.87736,1.3200735,0.18858193,1.2536503,-2.7328725,-11256.104,-135.08028,,,520.0,6.237,900.0,10.795,,,59.72,0.7389,3888014.0,,46.614,,50927.0,0.611,1.1852528,84.87163,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,4.286076481942756,0.6122966402775366
Germany,2020-05-25,178876.0,0.0,514.8571,2127.2925,0.0,6.1229663,9071.0,0.0,15.857142,107.87736,0.0,0.18858193,,,,,,,515.0,6.177,885.0,10.615,,,59.72,0.7446,,,,,51980.0,0.623,1.1646984,86.70099,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,0.6122966402775366
Germany,2020-05-26,178876.0,0.0,514.8571,2127.2925,0.0,6.1229663,9071.0,0.0,15.857142,107.87736,0.0,0.18858193,,,,,,,522.0,6.261,816.0,9.788,,,59.72,0.751,,,,,53033.0,0.636,1.1370924,89.143776,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,0.6122966402775366
Germany,2020-05-27,178876.0,0.0,514.8571,2127.2925,0.0,6.1229663,9071.0,0.0,15.857142,107.87736,0.0,0.18858193,,,,,,,489.0,5.865,751.0,9.008,,,59.72,0.7563,,,,,54086.0,0.648,1.102313,92.2002,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,0.6122966402775366
Germany,2020-05-28,178876.0,0.0,514.8571,2127.2925,0.0,6.1229663,9071.0,0.0,15.857142,107.87736,0.0,0.18858193,,,,,,,456.0,5.47,726.0,8.708,,,59.72,0.7708,,,,,55138.0,0.661,1.0602217,95.86979,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,0.6122966402775366
Germany,2020-05-29,178876.0,0.0,514.8571,2127.2925,0.0,6.1229663,9071.0,0.0,15.857142,107.87736,0.0,0.18858193,,,,,,,479.0,5.745,725.0,8.696,,,59.72,0.798,,,,,56191.0,0.674,1.0106419,100.153015,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,0.6122966402775366
Germany,2020-05-30,178876.0,0.0,514.8571,2127.2925,0.0,6.1229663,9071.0,0.0,15.857142,107.87736,0.0,0.18858193,,,,,,,445.0,5.338,716.0,8.588,,,59.72,0.8083,,,,,57244.0,0.686,0.9533772,105.049675,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,0.6122966402775366
Germany,2020-05-31,182082.0,3206.0,458.0,2165.42,38.12753,5.4467897,9136.0,65.0,9.285714,108.650375,0.77301604,0.11043086,-1.8953083,-2.6994853,-11580.203,-138.96968,,,435.0,5.218,699.0,8.384,,,59.72,0.8018,4296092.0,,51.507,,58297.0,0.699,0.921186,109.1027,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,3.8127528304962475,0.5446789757851782
Germany,2020-06-01,182082.0,0.0,458.0,2165.42,0.0,5.4467897,9136.0,0.0,9.285714,108.650375,0.0,0.11043086,,,,,,,419.0,5.026,698.0,8.372,,,59.72,0.798,,,,,56955.0,0.683,0.8945649,112.44496,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,0.5446789757851782
Germany,2020-06-02,182082.0,0.0,458.0,2165.42,0.0,5.4467897,9136.0,0.0,9.285714,108.650375,0.0,0.11043086,,,,,,,366.0,4.39,694.0,8.324,,,59.72,0.7895,,,,,55613.0,0.667,0.87352556,115.07646,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,0.5446789757851782
Germany,2020-06-03,182082.0,0.0,458.0,2165.42,0.0,5.4467897,9136.0,0.0,9.285714,108.650375,0.0,0.11043086,,,,,,,337.0,4.042,635.0,7.617,,,59.72,0.7947,,,,,54271.0,0.651,0.8580955,116.99719,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,0.5446789757851782
Germany,2020-06-04,182082.0,0.0,458.0,2165.42,0.0,5.4467897,9136.0,0.0,9.285714,108.650375,0.0,0.11043086,,,,,,,340.0,4.078,600.0,7.197,,,59.72,0.804,,,,,52930.0,0.635,0.8483145,118.207756,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,0.5446789757851782
Germany,2020-06-05,182082.0,0.0,458.0,2165.42,0.0,5.4467897,9136.0,0.0,9.285714,108.650375,0.0,0.11043086,,,,,,,317.0,3.802,588.0,7.053,,,59.72,0.8213,,,,,51588.0,0.618,0.8442489,118.70754,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,0.5446789757851782
Germany,2020-06-06,182082.0,0.0,458.0,2165.42,0.0,5.4467897,9136.0,0.0,9.285714,108.650375,0.0,0.11043086,,,,,,,308.0,3.694,562.0,6.741,,,59.72,0.8345,,,,,50246.0,0.602,0.84597856,118.49657,,,,,,,,,,,,,,DEU,Europe,84086227.0,240.66580200195312,45.02399826049805,80.57959747314453,53969.625,0.2437963187694549,6.900000095367432,,8.0,,True,0.0,0.0,0.5446789757851782
